Applicant_ID,Full_Name,Employer_Name,Age,Employment_Type,Monthly_Net_Income,Gross_Income,Total_Deductions,Total_Existing_EMIs,Is_First_Loan,CIBIL_Score,Requested_Loan_Amount,Requested_Tenure_Months,Average_Monthly_Bank_Balance,Number_of_Bounced_Transactions_Last_6M,Cash_Flow_Month_1,Cash_Flow_Month_2,Cash_Flow_Month_3,Cash_Flow_Month_4,Cash_Flow_Month_5,Cash_Flow_Month_6
APP00133,Benjamin Yang,"Young, Vasquez and Odonnell",39,Salaried,63083.47,74431.45,11347.98,15932.09,0,672.0,1617071.71,12,162139.18,0,174502.46,169557.15,164611.84,159666.52,154721.21,149775.9
APP00134,Christopher Miller,"Preston, Williams and Alvarado",23,Self-Employed,71702.39,86086.74,14384.35,11722.21,0,800.0,4758196.69,48,157974.76,2,161769.53,160251.62,158733.71,157215.8,155697.89,154179.98
APP00135,Sheila Lambert,Leon-Vega,50,Salaried,105653.32,128008.25,22354.92,34082.35,0,730.0,6738546.18,120,94156.59,0,98839.41,96966.28,95093.15,93220.03,91346.9,89473.77
APP00136,David Carter,Petersen-Sullivan,52,Salaried,86047.58,101766.01,15718.43,5114.97,0,735.0,2156497.72,36,229015.38,1,234479.78,232294.02,230108.26,227922.5,225736.74,223550.98
APP00137,Christopher Griffin,Perez Ltd,37,Salaried,106581.07,147864.13,41283.06,15616.75,0,826.0,4777160.17,24,87944.19,1,95106.79,92241.75,89376.71,86511.67,83646.62,80781.58
APP00138,Vernon Kaufman,Alvarado-Strong,35,Self-Employed,40953.58,46030.64,5077.06,2299.06,0,582.0,1337703.21,36,59408.27,1,62923.47,61517.39,60111.31,58705.23,57299.15,55893.07
APP00139,Dana Sheppard,Mcguire-Smith,36,Self-Employed,72180.31,86537.59,14357.27,24235.85,0,577.0,1676286.59,12,130433.27,2,137840.66,134877.7,131914.75,128951.79,125988.84,123025.89
APP00140,Howard Smith,Munoz-Tapia,28,Salaried,30006.77,36756.19,6749.42,5178.69,0,767.0,1767348.68,36,36878.52,0,38003.43,37553.47,37103.5,36653.54,36203.58,35753.61
APP00141,John Shaw,Barnes-Jacobs,49,Self-Employed,117332.92,132970.65,15637.73,44285.75,0,620.0,6165582.69,60,125875.02,4,146437.77,138212.67,129987.57,121762.47,113537.37,105312.27
APP00142,Jonathan Smith,Thomas-Gardner,33,Salaried,69531.29,96251.11,26719.81,14998.44,0,649.0,1120025.65,48,98172.06,1,98912.66,98616.42,98320.18,98023.95,97727.71,97431.47
APP00143,Brandon Ross,Gomez Group,37,Self-Employed,46350.52,52085.58,5735.07,10831.47,0,789.0,2415400.77,36,113007.16,1,115090.82,114257.36,113423.89,112590.43,111756.96,110923.5
APP00144,Alexander Torres,"Johnson, Rogers and Riddle",30,Salaried,105283.84,141626.4,36342.56,17771.29,0,724.0,1342806.32,36,161043.47,2,171073.12,167061.26,163049.4,159037.55,155025.69,151013.83
APP00145,Kevin Rice,Haynes Group,32,Salaried,87465.2,118024.6,30559.39,11398.79,0,627.0,1552454.07,12,58750.21,2,61933.57,60660.23,59386.88,58113.54,56840.19,55566.85
APP00146,Mary Baldwin,Guerrero-Roman,25,Self-Employed,7380.31,8396.55,1016.24,1916.29,0,644.0,271949.22,120,8923.9,2,8896.87,8907.68,8918.49,8929.3,8940.11,8950.92
APP00147,Jean Nguyen,Robinson Ltd,51,Salaried,76994.53,92290.06,15295.53,20018.59,0,732.0,1086478.94,12,131632.61,2,143490.0,138747.05,134004.09,129261.13,124518.18,119775.22
APP00148,Mrs. Misty Day,Bennett and Sons,36,Self-Employed,22119.22,26114.21,3994.99,3613.06,0,816.0,955541.86,48,37622.95,1,38584.34,38199.78,37815.22,37430.67,37046.11,36661.56
APP00149,Russell Mcclain,Nelson-Rosario,48,Salaried,122215.25,147323.27,25108.02,25228.4,0,573.0,6475507.42,60,316738.08,2,333879.45,327022.9,320166.35,313309.8,306453.25,299596.7
APP00150,Morgan Burnett,Jackson-Bell,38,Salaried,211569.26,263784.39,52215.12,21753.94,0,736.0,5820460.93,60,355509.7,1,393229.27,378141.44,363053.62,347965.79,332877.97,317790.14
APP00151,Joseph Gordon,"Macias, Horne and Parker",31,Salaried,50086.68,60799.36,10712.68,8496.5,0,674.0,2696232.1,36,113494.93,2,132301.09,124778.62,117256.16,109733.69,102211.23,94688.77
APP00152,Regina Mckenzie,Sosa-Hunter,35,Self-Employed,63742.32,75894.93,12152.6,11402.62,0,577.0,1037865.9,12,137878.5,3,150340.38,145355.63,140370.88,135386.13,130401.37,125416.62
APP00153,Stephanie Vega,"Lopez, Rivas and Martin",32,Salaried,57230.63,70342.15,13111.53,3910.25,0,732.0,990289.56,36,92070.6,0,88857.89,90142.97,91428.06,92713.15,93998.23,95283.32
APP00154,Crystal Johnson,"Smith, Castaneda and Garcia",38,Self-Employed,80216.38,92502.79,12286.41,8409.3,0,612.0,3360351.99,24,117642.65,2,123813.34,121345.07,118876.79,116408.51,113940.24,111471.96
APP00155,Isaac Garcia,Gibson Ltd,34,Self-Employed,93817.7,109402.55,15584.85,34500.36,0,635.0,1286158.99,48,126343.35,2,141695.85,135554.85,129413.85,123272.85,117131.85,110990.85
APP00156,Kristin Burton,Doyle-Lowe,35,Salaried,118770.23,145590.94,26820.71,29154.83,1,,6828771.44,84,83220.8,3,94641.01,90072.93,85504.84,80936.75,76368.66,71800.58
APP00157,Melanie Burns,"Navarro, Mullins and Wade",24,Salaried,36855.71,47493.68,10637.97,6967.37,0,753.0,2413577.77,24,23899.36,0,23490.58,23654.09,23817.6,23981.12,24144.63,24308.14
APP00158,Robert Goodman,Mcfarland LLC,30,Self-Employed,170511.04,199663.43,29152.39,38496.2,0,764.0,2115085.22,24,118813.09,0,123822.0,121818.44,119814.88,117811.31,115807.75,113804.19
APP00159,Kimberly Hopkins,"Perry, Robertson and Rivera",55,Salaried,49729.87,68872.34,19142.47,14274.19,1,,2981276.84,48,35199.91,0,39226.97,37616.15,36005.32,34394.49,32783.67,31172.84
APP00160,Norman King,Rosario-Cox,31,Salaried,71649.42,90244.08,18594.66,11832.57,0,733.0,3308684.65,60,46355.67,1,46883.86,46672.58,46461.31,46250.03,46038.75,45827.47
APP00161,Derek Daniel,"Fletcher, Parks and Pace",27,Salaried,100974.74,125386.37,24411.63,6766.74,0,754.0,7116415.9,24,145453.06,3,155767.25,151641.57,147515.9,143390.22,139264.55,135138.88
APP00162,Patrick Daugherty,"Brown, Pena and Snyder",41,Salaried,98557.18,122492.01,23934.83,3842.62,0,678.0,5916494.43,84,84213.66,0,82983.42,83475.51,83967.61,84459.7,84951.8,85443.89
APP00163,James Mendoza DDS,"Cherry, Brown and Davenport",52,Salaried,49572.1,63771.36,14199.25,11487.36,1,,3281559.02,60,129059.13,1,129317.98,129214.44,129110.9,129007.36,128903.82,128800.28
APP00164,Lisa Day,"Wilson, Bennett and Collins",23,Salaried,41306.77,51061.91,9755.15,8981.96,1,,2613822.05,48,55813.87,2,56442.89,56191.28,55939.67,55688.06,55436.45,55184.84
APP00165,Charles King,"Vance, Daniel and Brady",36,Self-Employed,44315.4,50466.54,6151.14,3102.63,0,684.0,2799826.69,60,21871.07,1,21990.54,21942.75,21894.96,21847.18,21799.39,21751.6
APP00166,Elizabeth Bradley,Vaughan Group,32,Self-Employed,56200.5,65341.75,9141.25,26469.66,0,581.0,3228504.4,120,92436.22,5,110159.66,103070.28,95980.91,88891.53,81802.15,74712.78
APP00167,Antonio Adams,Smith LLC,21,Salaried,92154.1,122186.38,30032.28,14786.37,0,784.0,6116707.99,36,193954.23,1,222758.65,211236.88,199715.11,188193.35,176671.58,165149.81
APP00168,Melissa Lowe,Lopez PLC,45,Salaried,41825.36,55325.49,13500.13,3040.14,0,831.0,719191.66,60,115678.13,0,114962.64,115248.84,115535.03,115821.23,116107.42,116393.62
APP00169,Jose Marshall,"Williams, Myers and Burgess",38,Salaried,85155.96,111374.23,26218.26,11056.75,1,,5131080.77,84,88505.78,0,90529.33,89719.91,88910.49,88101.07,87291.65,86482.23
APP00170,Bryan English,"Hendrix, Burton and Allen",39,Self-Employed,97321.57,108253.92,10932.36,12365.31,0,685.0,5126897.14,60,118009.66,0,112138.32,114486.85,116835.39,119183.93,121532.47,123881.0
APP00171,William Mayer,"Johnson, Kelley and Russell",30,Salaried,80253.93,105275.88,25021.95,4819.98,0,762.0,2710757.91,24,184551.23,1,178822.01,181113.7,183405.39,185697.07,187988.76,190280.45
APP00172,Jimmy Wilkins,Ballard Ltd,43,Salaried,90228.92,109773.22,19544.3,10153.65,0,736.0,3450234.55,84,175781.54,1,178407.5,177357.12,176306.73,175256.34,174205.96,173155.57
APP00173,Joanna Adams,"James, Mccarty and Mckinney",33,Self-Employed,170777.26,202378.78,31601.52,54456.56,0,635.0,3202802.95,48,295988.16,2,302421.55,299848.19,297274.84,294701.49,292128.13,289554.78
APP00174,Tony Clark,"Orr, Nguyen and Bass",37,Salaried,84941.12,115829.79,30888.67,14300.75,0,747.0,2603731.27,36,220651.49,1,231467.39,227141.03,222814.67,218488.31,214161.95,209835.59
APP00175,Brenda Warren,Petersen-Leon,27,Salaried,88159.05,108288.48,20129.43,825.01,0,768.0,4837364.29,48,262455.49,1,269706.75,266806.25,263905.74,261005.24,258104.74,255204.24
APP00176,Brandi Wilkins,English-Gonzalez,26,Salaried,76191.49,104950.67,28759.18,15958.09,1,,3434784.24,84,35558.29,0,37945.39,36990.55,36035.71,35080.87,34126.03,33171.19
APP00177,Stacie Warner,Martin Ltd,51,Salaried,169471.99,220729.15,51257.16,11621.17,0,884.0,11460089.08,36,240482.83,2,258081.47,251042.02,244002.56,236963.11,229923.65,222884.19
APP00178,Steven Tucker,"Jackson, Collins and Brown",33,Self-Employed,15606.29,18298.83,2692.54,751.85,0,825.0,426205.49,48,43540.92,0,43319.86,43408.28,43496.71,43585.13,43673.56,43761.98
APP00179,Aaron Vasquez,Mata-Waters,41,Salaried,127312.71,168516.81,41204.1,32482.74,0,747.0,3277490.99,36,60527.82,1,60777.29,60677.5,60577.71,60477.93,60378.14,60278.36
APP00180,Eric Taylor,Hayden-Lopez,38,Salaried,61375.14,80399.53,19024.39,21736.38,1,,3451848.63,48,68042.94,3,78571.6,74360.14,70148.67,65937.2,61725.74,57514.27
APP00181,Eugene Larsen,Vance-Wells,34,Salaried,57925.45,69609.2,11683.75,4631.66,0,900.0,4020131.9,84,134064.45,0,130027.22,131642.11,133257.0,134871.9,136486.79,138101.68
APP00182,Paul Combs,"Flores, Gonzales and Rodriguez",33,Self-Employed,29931.27,34639.58,4708.31,8501.68,0,744.0,1018510.87,12,17654.18,2,17118.24,17332.62,17546.99,17761.37,17975.74,18190.12
APP00183,Timothy Marquez,Cox-Flores,44,Salaried,31906.64,44123.5,12216.86,1958.65,0,686.0,1136299.09,12,60904.69,1,66884.85,64492.78,62100.72,59708.66,57316.59,54924.53
APP00184,Donna Watson,Adams-Harris,35,Self-Employed,46308.1,54760.62,8452.51,17176.75,0,641.0,707462.77,12,105632.05,5,125005.5,117256.12,109506.74,101757.36,94007.98,86258.6
APP00185,Zachary Lawrence,"Cole, Hood and Walsh",36,Self-Employed,37858.61,43276.36,5417.75,9370.6,0,705.0,986889.37,24,60892.3,1,64194.98,62873.91,61552.84,60231.77,58910.7,57589.63
APP00186,Jeffrey Hill,Williams-Ramirez,38,Self-Employed,88684.08,106412.24,17728.16,12734.94,0,668.0,5903170.89,36,42050.42,2,42799.48,42499.85,42200.23,41900.6,41600.98,41301.35
APP00187,Brian Davenport,"Harrison, Hansen and Lambert",50,Salaried,38988.58,53195.65,14207.07,6273.14,0,729.0,2753135.02,84,28098.05,1,26597.58,27197.77,27797.96,28398.15,28998.34,29598.53
APP00188,Timothy Wright,Hill LLC,45,Salaried,142457.52,179802.72,37345.2,25919.97,0,725.0,5905289.21,84,197203.77,1,194511.57,195588.45,196665.33,197742.21,198819.09,199895.97
APP00189,Jorge Lee,"Lowery, Moreno and Roberts",42,Salaried,81739.72,110522.42,28782.69,9191.75,0,732.0,5169553.03,60,40949.15,0,41571.25,41322.41,41073.57,40824.72,40575.88,40327.04
APP00190,Tyler Henson,"Martinez, Cole and Smith",32,Self-Employed,48970.21,55067.67,6097.46,5139.58,0,708.0,1223530.34,12,99862.3,0,105283.72,103115.15,100946.59,98778.02,96609.46,94440.89
APP00191,Lynn Gentry,"Serrano, Knight and Gomez",24,Self-Employed,31799.28,35386.98,3587.71,2613.23,0,759.0,1617915.97,12,35772.03,2,38003.4,37110.85,36218.31,35325.76,34433.22,33540.67
APP00192,Kirsten Ball,Baker-Sanchez,47,Salaried,53066.39,67608.98,14542.6,22169.58,0,566.0,3545082.68,48,56952.67,2,62845.4,60488.31,58131.22,55774.12,53417.03,51059.94
APP00193,Nicholas Hayes,Hutchinson Inc,48,Self-Employed,31168.74,36807.84,5639.1,6301.15,0,770.0,1028290.13,60,68898.17,0,69767.89,69420.0,69072.12,68724.23,68376.35,68028.46
APP00194,Maria Mitchell,"Gregory, Gutierrez and Morton",37,Self-Employed,42354.81,49507.53,7152.72,15865.26,0,652.0,2129391.49,84,80397.14,3,93676.53,88364.77,83053.02,77741.26,72429.51,67117.75
APP00195,Timothy Anderson,Conrad and Sons,43,Self-Employed,66782.24,75388.42,8606.18,5371.92,0,742.0,3782838.99,120,160278.8,1,153758.32,156366.51,158974.7,161582.9,164191.09,166799.29
APP00196,Greg Evans,"Thompson, Sharp and Newton",46,Self-Employed,60722.99,69673.04,8950.05,16853.72,0,557.0,1241432.29,24,50968.68,1,55791.6,53862.43,51933.26,50004.1,48074.93,46145.76
APP00197,Vanessa Green,Hampton Group,46,Self-Employed,25542.28,30051.72,4509.44,3948.42,0,783.0,703644.25,36,32023.74,3,33949.66,33179.29,32408.92,31638.55,30868.19,30097.82
APP00198,Elizabeth Grant,"Combs, Ross and Porter",47,Self-Employed,57076.76,66906.36,9829.61,10914.81,0,622.0,2716098.03,36,107933.92,0,109307.95,108758.34,108208.73,107659.11,107109.5,106559.88
APP00199,Christopher Martin,Bailey-Lopez,33,Salaried,43419.79,59764.93,16345.14,22991.05,0,592.0,1195886.67,24,56026.51,2,65522.93,61724.36,57925.79,54127.23,50328.66,46530.09
APP00200,Taylor Crawford,Schmidt PLC,53,Salaried,81266.5,97838.45,16571.95,14928.26,0,763.0,1758209.4,36,185716.46,0,189259.83,187842.48,186425.13,185007.78,183590.43,182173.08
APP00201,Terrance Davies,Caldwell-Valenzuela,26,Self-Employed,198264.1,232586.1,34322.0,25945.14,1,,4295324.71,48,284052.03,1,295347.61,290829.38,286311.14,281792.91,277274.67,272756.44
APP00202,Charles Lee,Lewis Ltd,47,Salaried,100187.87,131241.22,31053.35,14530.92,0,692.0,5907822.33,48,257986.17,1,271344.68,266001.28,260657.87,255314.47,249971.06,244627.65
APP00203,Glenn Davis,Middleton Inc,43,Salaried,63536.09,78126.98,14590.89,3477.03,0,613.0,2516169.55,36,64939.91,0,62762.92,63633.72,64504.51,65375.31,66246.1,67116.89
APP00204,David Hudson,"Smith, Berry and Young",47,Self-Employed,22044.4,26390.96,4346.56,3312.91,0,674.0,999513.16,12,43533.31,2,47518.84,45924.62,44330.41,42736.2,41141.99,39547.78
APP00205,Nicole Gutierrez,Powell-Berry,57,Salaried,40011.26,50923.91,10912.65,3527.98,0,752.0,2006080.62,60,95613.46,0,84618.42,89016.44,93414.45,97812.47,102210.48,106608.49
APP00206,Joseph Bennett,Glover-Frazier,53,Salaried,35401.76,46159.28,10757.52,16971.28,0,690.0,1115307.37,24,79986.35,2,84281.4,82563.38,80845.36,79127.35,77409.33,75691.31
APP00207,Antonio Ramirez,Hernandez Ltd,27,Self-Employed,90593.15,108815.74,18222.59,16023.74,0,709.0,4660475.27,24,119384.48,0,127339.89,124157.72,120975.56,117793.4,114611.23,111429.07
APP00208,Beth Gordon,Mason LLC,21,Salaried,38980.13,49969.31,10989.18,6290.48,0,741.0,1524517.18,36,97122.72,0,110946.47,105416.97,99887.47,94357.97,88828.47,83298.97
APP00209,Shari Robinson,Paul Ltd,46,Self-Employed,71829.62,83704.78,11875.16,6546.01,0,750.0,1260532.46,120,137508.07,1,133924.01,135357.64,136791.26,138224.88,139658.51,141092.13
APP00210,David Ross,Johns-Anderson,28,Self-Employed,35746.72,41343.04,5596.32,886.72,0,694.0,1551986.89,24,74237.93,1,75363.12,74913.04,74462.97,74012.89,73562.82,73112.75
APP00211,Troy Allison,"Hutchinson, Cruz and Kemp",38,Salaried,71916.61,97072.45,25155.84,8195.43,0,691.0,3016318.39,24,77452.46,0,78201.41,77901.83,77602.25,77302.66,77003.08,76703.5
APP00212,Alison Johnson,"Jones, Morrison and Holloway",46,Salaried,142101.5,186362.29,44260.79,44009.81,1,,7577941.97,120,323906.93,1,359957.05,345537.0,331116.96,316696.91,302276.86,287856.82
APP00213,Stephanie Kennedy,Lawson-Mckee,22,Salaried,41017.39,49356.33,8338.94,9699.15,0,667.0,2854252.18,48,24138.54,0,26553.91,25587.76,24621.62,23655.47,22689.32,21723.17
APP00214,April Myers,Davis-Lowe,21,Self-Employed,39383.79,43487.59,4103.8,8685.78,0,777.0,586213.68,36,104322.17,1,119340.65,113333.26,107325.87,101318.48,95311.09,89303.7
APP00215,Samantha Foley,Ward Ltd,41,Salaried,49741.65,67879.17,18137.52,1161.38,0,753.0,2436857.39,36,94243.51,0,82537.33,87219.8,91902.28,96584.75,101267.22,105949.7
APP00216,Danielle Rodriguez,"Jones, Roberson and Nguyen",38,Salaried,102312.05,136071.4,33759.35,29176.87,0,796.0,5546340.94,84,171490.42,0,163944.02,166962.58,169981.14,172999.71,176018.27,179036.83
APP00217,Joseph Fleming,Ellis and Sons,36,Self-Employed,29873.2,33187.25,3314.05,6149.53,0,669.0,1218356.05,36,25117.5,1,27063.06,26284.83,25506.61,24728.38,23950.16,23171.94
APP00218,Mindy Holland,Hill-Brown,38,Salaried,41455.74,56249.02,14793.28,5331.73,0,719.0,1571587.64,24,84911.51,3,84739.04,84808.03,84877.02,84946.0,85014.99,85083.98
APP00219,Judith Arnold,Garza-Larson,29,Salaried,32990.3,43182.86,10192.57,2048.47,0,763.0,1804193.68,24,28399.39,0,31203.93,30082.11,28960.3,27838.49,26716.67,25594.86
APP00220,Richard Hall,Williams Group,23,Self-Employed,19214.21,22273.52,3059.3,6239.61,0,676.0,854468.03,36,41646.35,1,42921.68,42411.55,41901.41,41391.28,40881.14,40371.01
APP00221,Maria Torres,Webb LLC,36,Salaried,83277.34,110715.94,27438.6,15166.26,0,729.0,3079887.65,84,179272.74,1,181509.0,180614.5,179719.99,178825.49,177930.99,177036.48
APP00222,David Fields,"Mayer, Oconnell and Schmidt",28,Salaried,193114.79,264781.11,71666.32,15229.15,0,681.0,9910653.4,24,171011.66,1,184159.89,178900.6,173641.31,168382.02,163122.73,157863.44
APP00223,Ashley Jones,Robinson and Sons,22,Salaried,35669.73,43997.66,8327.92,3517.87,0,718.0,1726710.77,12,83805.38,1,88782.44,86791.62,84800.79,82809.97,80819.15,78828.32
APP00224,Lauren Hughes,Franco-Stokes,43,Salaried,112247.67,133196.35,20948.68,35853.09,0,666.0,1940032.96,12,196456.0,1,219249.39,210132.04,201014.68,191897.33,182779.97,173662.61
APP00225,Kyle Smith,"Marquez, Walker and Thompson",37,Salaried,76358.76,100221.78,23863.02,6162.33,0,770.0,2560138.15,60,90953.8,1,93920.14,92733.6,91547.07,90360.53,89173.99,87987.46
APP00226,Joe Haley,"Adams, Brooks and Blevins",42,Self-Employed,30400.04,34324.42,3924.38,1317.9,0,726.0,1995189.75,48,64189.86,1,61946.77,62844.01,63741.24,64638.48,65535.72,66432.96
APP00227,Stacey Alvarez,Ramsey-Richards,28,Salaried,53659.78,70935.25,17275.47,17745.51,0,606.0,1155990.35,24,100256.92,1,101938.74,101266.01,100593.28,99920.55,99247.82,98575.09
APP00228,David Yu,Myers-Blevins,31,Salaried,56956.2,74828.61,17872.41,6728.92,0,698.0,2466325.3,120,93757.64,1,95518.96,94814.43,94109.9,93405.37,92700.84,91996.31
APP00229,Elizabeth Johnson,Perez-Dillon,28,Salaried,44538.89,58434.58,13895.7,4923.46,0,715.0,2236860.18,84,93995.88,1,92415.82,93047.85,93679.87,94311.89,94943.92,95575.94
APP00230,Mr. Jason Scott DDS,Brock PLC,29,Salaried,146853.42,197294.81,50441.39,34455.22,0,664.0,2819839.25,36,321199.12,0,358870.79,343802.12,328733.46,313664.79,298596.12,283527.45
APP00231,Cristina Johnson,Barrett-King,40,Self-Employed,16920.02,18848.12,1928.1,1610.19,0,817.0,406236.93,24,43980.04,0,40089.7,41645.84,43201.97,44758.11,46314.25,47870.39
APP00232,Jason Fleming,"Woods, Anderson and Gibson",30,Salaried,74101.24,89656.2,15554.96,16448.9,0,743.0,2324370.45,36,169739.57,0,174820.45,172788.1,170755.74,168723.39,166691.04,164658.69
APP00233,Robert Stevenson,"Beard, Williamson and Lee",42,Salaried,83961.29,107315.63,23354.34,19316.58,0,768.0,4027212.16,60,57155.2,0,62504.55,60364.81,58225.07,56085.33,53945.59,51805.85
APP00234,Christine Booker,"Lee, Powell and Campbell",41,Salaried,55084.6,66506.06,11421.46,9928.04,0,681.0,1078324.51,48,132979.15,0,138453.37,136263.68,134073.99,131884.3,129694.62,127504.93
APP00235,Robert Hall,Jones PLC,58,Self-Employed,76334.79,87670.44,11335.66,18503.28,0,648.0,4428485.75,84,192829.89,3,219281.27,208700.72,198120.17,187539.62,176959.06,166378.51
APP00236,Philip Phillips,Gonzales and Sons,24,Salaried,85308.35,104648.31,19339.96,10891.97,0,778.0,4515030.97,48,136360.74,1,141271.23,139307.04,137342.84,135378.64,133414.45,131450.25
APP00237,Kathleen Lopez,"Paul, Ayala and Harris",47,Salaried,81005.55,112218.54,31212.99,25715.38,0,621.0,4875844.95,84,188372.14,0,192875.01,191073.86,189272.71,187471.56,185670.41,183869.26
APP00238,Jason Ortega,"Massey, Phillips and Hartman",37,Salaried,82289.29,111036.96,28747.67,25132.02,0,669.0,2177915.52,12,73937.26,4,92685.86,85186.42,77686.98,70187.54,62688.1,55188.67
APP00239,Brianna Long,Mora Ltd,38,Self-Employed,101920.89,120122.97,18202.08,14007.55,0,722.0,4534802.94,36,57020.16,1,55847.88,56316.79,56785.7,57254.62,57723.53,58192.44
APP00240,William Thomas,"Ball, Brown and Harris",24,Self-Employed,12598.79,14957.58,2358.79,2801.53,0,645.0,800481.93,24,18096.97,3,18402.26,18280.14,18158.03,18035.92,17913.81,17791.69
APP00241,Antonio Long,Houston Ltd,33,Self-Employed,166068.8,186403.85,20335.06,1505.84,0,757.0,6342910.02,24,132173.14,0,139076.57,136315.2,133553.83,130792.46,128031.09,125269.71
APP00242,Sophia Oconnor,"Burgess, Medina and Grant",45,Salaried,208524.11,267001.36,58477.24,47562.21,0,640.0,9638198.94,48,152839.42,1,149796.38,151013.6,152230.81,153448.02,154665.24,155882.45
APP00243,Dr. Erin Lopez DVM,"Martin, Chen and Frey",37,Salaried,106038.51,137715.22,31676.71,25510.83,0,700.0,3882128.0,12,150165.83,2,152782.36,151735.75,150689.13,149642.52,148595.91,147549.3
APP00244,Amanda Beck,Garcia-Stevenson,39,Self-Employed,129102.3,142480.1,13377.8,16570.01,1,,7281279.65,84,354594.95,2,360105.2,357901.1,355697.0,353492.9,351288.8,349084.71
APP00245,James Rivera,"Kelly, Nolan and Ballard",35,Self-Employed,22575.62,25349.38,2773.76,2592.98,1,,1121363.41,36,38305.27,1,36702.61,37343.67,37984.74,38625.8,39266.86,39907.92
APP00246,Aaron Ramirez,Mejia-Cooper,50,Salaried,71700.24,96518.89,24818.65,10309.11,1,,4093001.09,48,197613.21,1,219687.42,210857.73,202028.05,193198.37,184368.69,175539.0
APP00247,Tyler Martinez,Cox Group,38,Self-Employed,35542.46,39938.13,4395.67,2533.05,0,686.0,2493862.75,36,60745.18,1,60604.76,60660.93,60717.09,60773.26,60829.42,60885.59
APP00248,Christine Kelly,Ewing-Buck,21,Salaried,42228.52,57669.17,15440.65,8638.03,0,523.0,2479651.16,36,62848.26,5,75455.13,70412.38,65369.63,60326.89,55284.14,50241.39
APP00249,Samantha Reynolds,Alvarez-Short,31,Salaried,97735.2,123900.81,26165.62,14511.81,1,,4530214.02,84,49966.59,1,46255.29,47739.81,49224.33,50708.85,52193.37,53677.89
APP00250,John Watson,Horn PLC,21,Salaried,38304.9,48797.02,10492.12,1676.78,1,,1044420.58,12,26540.65,0,27961.1,27392.92,26824.74,26256.56,25688.37,25120.19
APP00251,Cheryl Diaz,"King, Price and Gomez",21,Salaried,51872.44,62197.55,10325.11,12413.1,1,,2219548.76,24,122627.18,1,136800.3,131131.06,125461.81,119792.56,114123.31,108454.06
APP00252,Amanda Jenkins,"Smith, Stout and Mckinney",33,Self-Employed,15510.71,18388.72,2878.01,3778.97,0,698.0,1066848.22,36,30217.44,1,30201.62,30207.94,30214.27,30220.6,30226.93,30233.26
APP00253,Pamela Williams,"Kim, Oconnor and Cruz",51,Salaried,70421.07,88372.3,17951.23,3142.22,0,786.0,5006938.84,84,131492.88,1,131426.75,131453.21,131479.66,131506.11,131532.56,131559.01
APP00254,Arthur Mora,Anderson-Smith,38,Salaried,71878.44,87532.8,15654.36,5698.04,0,762.0,1391859.35,36,188286.91,0,189854.93,189227.72,188600.52,187973.31,187346.1,186718.89
APP00255,Paul Roach,Luna PLC,26,Self-Employed,32818.44,36594.95,3776.51,7792.52,0,803.0,1718102.49,12,61484.24,1,64416.59,63243.65,62070.71,60897.77,59724.83,58551.89
APP00256,Dominic Rosario,Johnson-Li,29,Salaried,44554.48,53774.44,9219.96,7893.72,0,704.0,595078.91,12,48944.53,1,49749.88,49427.74,49105.6,48783.46,48461.33,48139.19
APP00257,Deborah Moran,Ford Inc,49,Salaried,176739.56,235931.1,59191.54,34789.71,0,758.0,3263921.98,84,424620.78,0,398509.09,408953.77,419398.44,429843.12,440287.8,450732.47
APP00258,Donald Smith,Small PLC,40,Salaried,41005.53,51106.84,10101.31,6239.45,1,,1405843.19,84,87976.38,1,94952.85,92162.26,89371.67,86581.09,83790.5,80999.92
APP00259,Sydney Walters,Garrison LLC,38,Salaried,43021.12,55655.62,12634.51,7239.91,0,707.0,765448.92,12,27613.07,2,30339.86,29249.15,28158.43,27067.72,25977.0,24886.28
APP00260,Allison Hall,"Hansen, Murray and Mack",37,Salaried,47388.99,58876.11,11487.12,8007.53,0,818.0,2418875.65,36,111879.25,0,117439.58,115215.45,112991.32,110767.19,108543.06,106318.92
APP00261,Tyler Finley,Smith and Sons,38,Salaried,118384.44,162257.41,43872.97,14186.38,0,749.0,4962204.85,60,157123.09,1,163954.84,161222.14,158489.44,155756.74,153024.04,150291.34
APP00262,David Jordan,Reyes-Garcia,46,Salaried,194704.11,248640.6,53936.49,7306.55,1,,6838825.61,48,499277.85,1,513726.61,507947.1,502167.6,496388.1,490608.59,484829.09
APP00263,Timothy White PhD,"Rich, Duffy and Alexander",44,Salaried,85901.93,108788.08,22886.15,19419.53,0,587.0,5417807.55,24,195410.19,1,218309.99,209150.07,199990.15,190830.23,181670.31,172510.39
APP00264,Samantha Mejia,"Richards, Fields and Mann",40,Salaried,51177.44,70366.71,19189.27,4991.4,0,716.0,1707174.96,12,134805.18,0,134397.14,134560.36,134723.57,134886.79,135050.01,135213.22
APP00265,Erin Flores,Gill-Hudson,28,Self-Employed,40954.25,48382.38,7428.12,8299.78,0,646.0,1098638.9,84,28851.35,0,31395.21,30377.67,29360.13,28342.58,27325.04,26307.5
APP00266,Richard Miller,"Brown, Ruiz and Ross",43,Self-Employed,140130.0,168119.79,27989.78,24283.49,1,,4069745.99,48,299399.09,2,325450.56,315029.97,304609.39,294188.8,283768.22,273347.63
